time,phi,phidot,theta,thetadot,x_ball,y_ball
0.8772436358520032,1.269334063149699,4.563799484828377,-0.00012410584306994952,-0.02523290497307972,0.14849160392202632,0.4774413499225689
0.877362347828777,1.2698757896103676,4.562760644698525,-0.00012673007625823324,-0.01861938839153937,0.14823364127296784,0.47752150381488534
0.877462964092848,1.270334802117582,4.5611745901772665,-0.00012825800824407783,-0.011574895323709831,0.148014845960523,0.4775893679322808
0.8775512708614177,1.2707375101077976,4.559449161264665,-0.00012898034920392028,-0.004711555561096429,0.14782269811997673,0.4776488761587919
0.8776252666503609,1.2710748330620292,4.5579010776872595,-0.00012910885420137398,0.0012490161955566702,0.14766160215883956,0.4776987023439234
0.8776992152856316,1.2714118268308545,4.556378263318736,-0.00012879703868849874,0.00715745103275936,0.14750052886985043,0.47774846201871957
0.8777782113395123,1.2717717029891464,4.554901972222501,-0.00012799147029347193,0.013163985605587302,0.14732837349969383,0.47780157947919644
0.877866616473037,1.272174318379977,4.553586909024434,-0.00012655435448018663,0.01920103279376928,0.14713560672572967,0.47786097585685483
0.877962495304151,1.2726108649039332,4.552741027357392,-0.00012444485811452047,0.024568376310913614,0.14692641959228597,0.477925335457142
0.878065286887085,1.2730788373821353,4.552688073765798,-0.00012169615944016774,0.028585818326386948,0.14670201185807233,0.4779942664975186
0.8781755935950097,1.2735810777890746,4.553771246646298,-0.00011840996032389102,0.030577816757999282,0.14646104557007045,0.4780681554619939
0.878296033910073,1.2741296780729356,4.556391162975874,-0.00011474148023577909,0.029828783538424455,0.14619777294922598,0.478148732481521
0.8784378306114918,1.2747760874211518,4.561337418228367,-0.00011079700070123677,0.025159299644463246,0.1458876062365163,0.47824345849198935
0.8785564399359879,1.2753174183187106,4.566804252372663,-0.00010818360467901489,0.01854924923070602,0.14562799689762135,0.4783225750460028
0.8786569788102042,1.2757768237620997,4.572144676278899,-0.00010666366093440492,0.011509801027224126,0.14540783035882784,0.47838955064832545
0.8787451934612565,1.2761803737469959,4.577164927419096,-0.00010594749539418358,0.00465383904286736,0.14521457254788067,0.47844824926870017
